Id,Id2,Geography,RECORD CODES - File Identification,RECORD CODES - State/US-Abbreviation (USPS),RECORD CODES - Summary Level,RECORD CODES - Geographic Component,RECORD CODES - Characteristic Iteration,RECORD CODES - Characteristic Iteration File Sequence Number,RECORD CODES - Logical Record Number,GEOGRAPHIC AREA CODES - Region,GEOGRAPHIC AREA CODES - Division,GEOGRAPHIC AREA CODES - State (FIPS),GEOGRAPHIC AREA CODES - County,GEOGRAPHIC AREA CODES - FIPS County Class Code,GEOGRAPHIC AREA CODES - County Size Code,GEOGRAPHIC AREA CODES - County Subdivision (FIPS),GEOGRAPHIC AREA CODES - FIPS County Subdivision Class Code,GEOGRAPHIC AREA CODES - County Subdivision Size Code,GEOGRAPHIC AREA CODES - Place (FIPS),GEOGRAPHIC AREA CODES - FIPS Place Class Code,GEOGRAPHIC AREA CODES - Place Size Code,GEOGRAPHIC AREA CODES - Census Tract,GEOGRAPHIC AREA CODES - Block Group,GEOGRAPHIC AREA CODES - Block,GEOGRAPHIC AREA CODES - Internal Use Code,GEOGRAPHIC AREA CODES - Consolidated City (FIPS),GEOGRAPHIC AREA CODES - FIPS Consolidated City Class Code,GEOGRAPHIC AREA CODES - Consolidated City Size Code,GEOGRAPHIC AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land (Census),GEOGRAPHIC AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS),GEOGRAPHIC AREA CODES - FIPS American Indian Area/Alaska Native Area/Hawaiian Home Land Class Code,GEOGRAPHIC AREA CODES - American Indian Trust Land/Hawaiian Home Land Indicator,GEOGRAPHIC AREA CODES - American Indian Tribal Subdivision (Census),GEOGRAPHIC AREA CODES - American Indian Tribal Subdivision (FIPS),GEOGRAPHIC AREA CODES - FIPS American Indian Tribal Subdivision Class Code,GEOGRAPHIC AREA CODES - Tribal Census Tract,GEOGRAPHIC AREA CODES - Tribal Block Group,GEOGRAPHIC AREA CODES - Alaska Native Regional Corporation (FIPS),GEOGRAPHIC AREA CODES - FIPS Alaska Native Regional Corporation Class Code,GEOGRAPHIC AREA CODES - Metropolitan Statistical Area/Micropolitan Statistical Area,GEOGRAPHIC AREA CODES - Metropolitan Statistical Area/Micropolitan Statistical Area Size Code,GEOGRAPHIC AREA CODES - Metropolitan Division,GEOGRAPHIC AREA CODES - Combined Statistical Area,GEOGRAPHIC AREA CODES - New England City and Town Area,GEOGRAPHIC AREA CODES - New England City and Town Area Size Code,GEOGRAPHIC AREA CODES - New England City and Town Area Division,GEOGRAPHIC AREA CODES - Combined New England City and Town Area,GEOGRAPHIC AREA CODES - Metropolitan Statistical Area/Micropolitan Statistical Area Principal City Indicator,GEOGRAPHIC AREA CODES - New England City and Town Area Principal City Indicator,GEOGRAPHIC AREA CODES - Urban Area,GEOGRAPHIC AREA CODES - Urban Area Size Code,GEOGRAPHIC AREA CODES - Urban Area Type,GEOGRAPHIC AREA CODES - Urban/Rural,GEOGRAPHIC AREA CODES - Congressional District (111th),GEOGRAPHIC AREA CODES - State Legislative District (Upper Chamber) (Year 1),GEOGRAPHIC AREA CODES - State Legislative District (Lower Chamber) (Year 1),GEOGRAPHIC AREA CODES - Voting District,GEOGRAPHIC AREA CODES - Voting District Indicator,GEOGRAPHIC AREA CODES - Reserved,GEOGRAPHIC AREA CODES - ZIP Code Tabulation Area (5 digit),GEOGRAPHIC AREA CODES - Subminor Civil Division (FIPS),GEOGRAPHIC AREA CODES - FIPS Subminor Civil Division Class Code,GEOGRAPHIC AREA CODES - School District (Elementary),GEOGRAPHIC AREA CODES - School District (Secondary),GEOGRAPHIC AREA CODES - School District (Unified),AREA CHARACTERISTICS - Area (Land),AREA CHARACTERISTICS - Area (Water),AREA CHARACTERISTICS - Area Name-Legal/Statistical Area Description (LSAD) Term-Part Indicator,AREA CHARACTERISTICS - Functional Status Code,AREA CHARACTERISTICS - Geographic Change User Note Indicator,AREA CHARACTERISTICS - Population Count (100%),AREA CHARACTERISTICS - Housing Unit Count (100%),AREA CHARACTERISTICS - Internal Point (Latitude),AREA CHARACTERISTICS - Internal Point (Longitude),AREA CHARACTERISTICS - Legal/Statistical Area Description Code,AREA CHARACTERISTICS - Part Flag,SPECIAL AREA CODES - Reserved,SPECIAL AREA CODES - Urban Growth Area,SPECIAL AREA CODES - State (ANSI),SPECIAL AREA CODES - County (ANSI),SPECIAL AREA CODES - County Subdivision (ANSI),SPECIAL AREA CODES - Place (ANSI),SPECIAL AREA CODES - Consolidated City (ANSI),SPECIAL AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land (ANSI),SPECIAL AREA CODES - American Indian Tribal Subdivision (ANSI),SPECIAL AREA CODES - Alaska Native Regional Corporation (ANSI),SPECIAL AREA CODES - Subminor Civil Division (ANSI),SPECIAL AREA CODES - Congressional District (113th),SPECIAL AREA CODES - Congressional District (114th),SPECIAL AREA CODES - Congressional District (115th),SPECIAL AREA CODES - State Legislative District (Upper Chamber) (Year 2),SPECIAL AREA CODES - State Legislative District (Upper Chamber) (Year 3),SPECIAL AREA CODES - State Legislative District (Upper Chamber) (Year 4),SPECIAL AREA CODES - State Legislative District (Lower Chamber) (Year 2),SPECIAL AREA CODES - State Legislative District (Lower Chamber) (Year 3),SPECIAL AREA CODES - State Legislative District (Lower Chamber) (Year 4),SPECIAL AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land Size Code,SPECIAL AREA CODES - Combined Statistical Area Size Code,SPECIAL AREA CODES - Combined NECTA Size Code,SPECIAL AREA CODES - Metropolitan Micropolitan Indicator,SPECIAL AREA CODES - NECTA Metropolitan Micropolitan Indicator,SPECIAL AREA CODES - Public Use Microdata Area
1500000US080410053003,80410053003,"Block Group 3, Census Tract 53, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108451,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5300,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,759393,0,Block Group 3,S, ,2586,1056,38.8019174,-104.7757288,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410054001,80410054001,"Block Group 1, Census Tract 54, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108453,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5400,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,687898,0,Block Group 1,S, ,1498,668,38.810519,-104.761594,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410054002,80410054002,"Block Group 2, Census Tract 54, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108454,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5400,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,592161,0,Block Group 2,S, ,998,347,38.8057322,-104.7653524,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410054003,80410054003,"Block Group 3, Census Tract 54, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108455,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5400,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1107654,0,Block Group 3,S, ,1861,700,38.7966908,-104.7620067,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410054004,80410054004,"Block Group 4, Census Tract 54, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108456,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5400,4,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,436345,0,Block Group 4,S, ,1258,518,38.7984788,-104.7713782,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410055011,80410055011,"Block Group 1, Census Tract 55.01, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108458,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5501,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,2710457,0,Block Group 1,S, ,2334,883,38.9083617,-104.7259907,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410055012,80410055012,"Block Group 2, Census Tract 55.01, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108459,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5501,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,365288,0,Block Group 2,S, ,840,279,38.9026914,-104.7357502,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410055013,80410055013,"Block Group 3, Census Tract 55.01, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108460,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5501,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,307721,0,Block Group 3,S, ,1192,612,38.8991801,-104.7419938,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410055021,80410055021,"Block Group 1, Census Tract 55.02, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108462,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5502,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1015182,0,Block Group 1,S, ,1776,653,38.8921318,-104.7440251,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410055022,80410055022,"Block Group 2, Census Tract 55.02, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108463,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5502,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,377512,0,Block Group 2,S, ,680,232,38.8895285,-104.7493312,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410055023,80410055023,"Block Group 3, Census Tract 55.02, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108464,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5502,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,442916,0,Block Group 3,S, ,1913,978,38.885857,-104.7540369,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410056011,80410056011,"Block Group 1, Census Tract 56.01, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108466,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5601,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,668264,0,Block Group 1,S, ,1493,654,38.898258,-104.7303854,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410056012,80410056012,"Block Group 2, Census Tract 56.01, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108467,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5601,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1383388,0,Block Group 2,S, ,1959,820,38.891256,-104.7283553,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410056013,80410056013,"Block Group 3, Census Tract 56.01, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108468,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5601,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,485020,0,Block Group 3,S, ,1429,575,38.8877736,-104.733323,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410056021,80410056021,"Block Group 1, Census Tract 56.02, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108470,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5602,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,728628,0,Block Group 1,S, ,1314,559,38.8809012,-104.7239944,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410056022,80410056022,"Block Group 2, Census Tract 56.02, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108471,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5602,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,311469,0,Block Group 2,S, ,793,341,38.8787629,-104.728352,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410056023,80410056023,"Block Group 3, Census Tract 56.02, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108472,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5602,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,414670,0,Block Group 3,S, ,969,408,38.875014,-104.7285504,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410057001,80410057001,"Block Group 1, Census Tract 57, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108474,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5700,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,679174,0,Block Group 1,S, ,1033,404,38.8742453,-104.7418204,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410057002,80410057002,"Block Group 2, Census Tract 57, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108475,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5700,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1249520,0,Block Group 2,S, ,2069,825,38.8812654,-104.7473609,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410057003,80410057003,"Block Group 3, Census Tract 57, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108476,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5700,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,499478,0,Block Group 3,S, ,1720,932,38.8733706,-104.7545562,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410057004,80410057004,"Block Group 4, Census Tract 57, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108477,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5700,4,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,718011,0,Block Group 4,S, ,814,355,38.8699266,-104.7472787,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410058001,80410058001,"Block Group 1, Census Tract 58, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108479,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5800,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,568340,0,Block Group 1,S, ,1259,599,38.881438,-104.735611,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410058002,80410058002,"Block Group 2, Census Tract 58, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108480,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5800,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,298940,0,Block Group 2,S, ,699,262,38.8746861,-104.7360363,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410058003,80410058003,"Block Group 3, Census Tract 58, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108481,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5800,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,576300,0,Block Group 3,S, ,975,375,38.8706853,-104.7289136,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410059001,80410059001,"Block Group 1, Census Tract 59, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108483,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5900,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,636417,0,Block Group 1,S, ,915,379,38.8635972,-104.7529035,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410059002,80410059002,"Block Group 2, Census Tract 59, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108484,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5900,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1954770,0,Block Group 2,S, ,923,399,38.8638225,-104.7368433,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410059003,80410059003,"Block Group 3, Census Tract 59, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108485,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5900,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1041027,0,Block Group 3,S, ,1793,763,38.8570796,-104.7462111,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410059004,80410059004,"Block Group 4, Census Tract 59, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108486,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5900,4,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1131515,0,Block Group 4,S, ,1695,707,38.860609,-104.7259797,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410059005,80410059005,"Block Group 5, Census Tract 59, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108487,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,5900,5,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1529316,0,Block Group 5,S, ,1247,571,38.8479951,-104.7248137,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410060001,80410060001,"Block Group 1, Census Tract 60, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108489,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,6000,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,665619,0,Block Group 1,S, ,1990,964,38.8507182,-104.7526913,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410060002,80410060002,"Block Group 2, Census Tract 60, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108490,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,6000,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,675279,0,Block Group 2,S, ,1598,678,38.8433657,-104.7527438,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410060003,80410060003,"Block Group 3, Census Tract 60, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108491,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,6000,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1338170,0,Block Group 3,S, ,1340,536,38.8471368,-104.7432402,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410060004,80410060004,"Block Group 4, Census Tract 60, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108492,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,6000,4,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1289039,0,Block Group 4,S, ,1260,548,38.8467141,-104.7339566,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080410061001,80410061001,"Block Group 1, Census Tract 61, El Paso County, Colorado",PLST  ,CO,150,0,0,  ,108494,4,8,8,41,H1,  ,     ,  ,  ,     ,  ,  ,6100,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,17820,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,659604,0,Block Group 1,S, ,2261,955,38.8361813,-104.7525673,BG, ,      ,     ,1779779,198135,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
